employee_id,competency_id,domain,competency,is_core_for_role,current_score,target_score,gap,is_gap
EMP02662,CMP005,Statistical,Labour Statistics,False,3,2,0,No
EMP02662,CMP019,Technical,AI/ML,True,3,3,0,No
EMP02662,CMP006,Statistical,Agricultural Statistics,False,3,2,0,No
EMP02662,CMP025,Digital Governance,Digital Signatures,False,1,2,1,Yes
EMP02663,CMP010,Statistical,Data Quality Frameworks,True,4,5,1,Yes
EMP02663,CMP003,Statistical,National Accounts,True,4,5,1,Yes
EMP02663,CMP032,Behavioural,Decision Making,False,5,4,0,No
EMP02663,CMP030,Behavioural,Project Management,False,3,4,1,Yes
EMP02663,CMP026,Digital Governance,Government Cloud,False,5,4,0,No
EMP02663,CMP002,Statistical,Sampling Techniques,True,5,5,0,No
EMP02663,CMP022,Technical,Open Data,False,4,4,0,No
EMP02663,CMP018,Technical,Data Visualization,False,4,4,0,No
EMP02663,CMP020,Technical,Cloud Computing,False,5,4,0,No
EMP02663,CMP017,Technical,GIS,False,4,4,0,No
EMP02663,CMP023,Digital Governance,Cybersecurity,False,5,4,0,No
EMP02663,CMP031,Behavioural,Ethics,False,3,4,1,Yes
EMP02663,CMP001,Statistical,Survey Design,True,4,5,1,Yes
EMP02663,CMP016,Technical,SAS,False,3,4,1,Yes
EMP02663,CMP006,Statistical,Agricultural Statistics,True,5,5,0,No
EMP02664,CMP020,Technical,Cloud Computing,False,4,4,0,No
EMP02664,CMP018,Technical,Data Visualization,False,3,4,1,Yes
EMP02664,CMP004,Statistical,Price Statistics,False,5,4,0,No
EMP02664,CMP001,Statistical,Survey Design,False,5,4,0,No
EMP02664,CMP017,Technical,GIS,False,4,4,0,No
EMP02664,CMP032,Behavioural,Decision Making,True,3,5,2,Yes
EMP02664,CMP007,Statistical,Industrial Statistics,False,5,4,0,No
EMP02664,CMP010,Statistical,Data Quality Frameworks,False,5,4,0,No
EMP02664,CMP025,Digital Governance,Digital Signatures,False,4,4,0,No
EMP02664,CMP009,Statistical,Metadata Standards,False,5,4,0,No
EMP02664,CMP024,Digital Governance,Data Privacy,False,4,4,0,No
EMP02664,CMP005,Statistical,Labour Statistics,False,5,4,0,No
EMP02664,CMP011,Technical,Python,False,5,4,0,No
EMP02664,CMP008,Statistical,SDG Indicators,False,5,4,0,No
EMP02664,CMP016,Technical,SAS,False,3,4,1,Yes
EMP02665,CMP010,Statistical,Data Quality Frameworks,False,3,2,0,No
EMP02665,CMP014,Technical,Stata,False,1,2,1,Yes
EMP02665,CMP019,Technical,AI/ML,False,1,2,1,Yes
EMP02665,CMP005,Statistical,Labour Statistics,False,2,2,0,No
EMP02665,CMP017,Technical,GIS,False,2,2,0,No
EMP02665,CMP022,Technical,Open Data,False,1,2,1,Yes
EMP02665,CMP021,Technical,APIs,False,2,2,0,No
EMP02665,CMP007,Statistical,Industrial Statistics,False,3,2,0,No
EMP02665,CMP003,Statistical,National Accounts,False,2,2,0,No
EMP02665,CMP002,Statistical,Sampling Techniques,False,3,2,0,No
EMP02665,CMP020,Technical,Cloud Computing,False,2,2,0,No
EMP02665,CMP025,Digital Governance,Digital Signatures,False,1,2,1,Yes
EMP02665,CMP012,Technical,R Programming,False,1,2,1,Yes
EMP02665,CMP015,Technical,SPSS,False,1,2,1,Yes
EMP02665,CMP028,Behavioural,Leadership,False,1,2,1,Yes
EMP02666,CMP002,Statistical,Sampling Techniques,False,2,3,1,Yes
EMP02666,CMP010,Statistical,Data Quality Frameworks,False,3,3,0,No
EMP02666,CMP028,Behavioural,Leadership,False,4,3,0,No
EMP02666,CMP032,Behavioural,Decision Making,False,3,3,0,No
EMP02666,CMP005,Statistical,Labour Statistics,False,3,3,0,No
EMP02666,CMP012,Technical,R Programming,True,2,4,2,Yes
EMP02666,CMP033,Behavioural,Change Management,False,4,3,0,No
EMP02666,CMP011,Technical,Python,True,3,4,1,Yes
EMP02666,CMP020,Technical,Cloud Computing,True,3,4,1,Yes
EMP02666,CMP022,Technical,Open Data,True,3,4,1,Yes
EMP02666,CMP013,Technical,SQL,True,4,4,0,No
EMP02666,CMP007,Statistical,Industrial Statistics,False,4,3,0,No
EMP02666,CMP004,Statistical,Price Statistics,False,4,3,0,No
EMP02666,CMP027,Digital Governance,Digital Public Infrastructure,False,3,3,0,No
EMP02666,CMP023,Digital Governance,Cybersecurity,False,2,3,1,Yes
EMP02667,CMP031,Behavioural,Ethics,True,3,5,2,Yes
EMP02667,CMP028,Behavioural,Leadership,True,4,5,1,Yes
EMP02667,CMP021,Technical,APIs,False,4,4,0,No
EMP02667,CMP018,Technical,Data Visualization,False,4,4,0,No
EMP02667,CMP015,Technical,SPSS,False,2,4,2,Yes
EMP02667,CMP023,Digital Governance,Cybersecurity,False,2,4,2,Yes
EMP02667,CMP006,Statistical,Agricultural Statistics,False,3,4,1,Yes
EMP02667,CMP019,Technical,AI/ML,False,4,4,0,No
EMP02667,CMP014,Technical,Stata,False,3,4,1,Yes
EMP02667,CMP005,Statistical,Labour Statistics,False,3,4,1,Yes
EMP02667,CMP001,Statistical,Survey Design,False,3,4,1,Yes
EMP02667,CMP010,Statistical,Data Quality Frameworks,False,5,4,0,No
EMP02667,CMP027,Digital Governance,Digital Public Infrastructure,False,2,4,2,Yes
EMP02667,CMP026,Digital Governance,Government Cloud,False,4,4,0,No
EMP02667,CMP016,Technical,SAS,False,4,4,0,No
EMP02668,CMP010,Statistical,Data Quality Frameworks,False,3,5,2,Yes
EMP02668,CMP023,Digital Governance,Cybersecurity,False,4,5,1,Yes
EMP02668,CMP030,Behavioural,Project Management,True,3,5,2,Yes
EMP02668,CMP019,Technical,AI/ML,False,4,5,1,Yes
EMP02668,CMP021,Technical,APIs,False,3,5,2,Yes
EMP02668,CMP006,Statistical,Agricultural Statistics,False,5,5,0,No
EMP02668,CMP007,Statistical,Industrial Statistics,False,5,5,0,No
EMP02668,CMP002,Statistical,Sampling Techniques,False,3,5,2,Yes
EMP02668,CMP013,Technical,SQL,False,3,5,2,Yes
EMP02668,CMP012,Technical,R Programming,False,4,5,1,Yes
EMP02668,CMP004,Statistical,Price Statistics,False,5,5,0,No
EMP02668,CMP032,Behavioural,Decision Making,True,4,5,1,Yes
EMP02668,CMP016,Technical,SAS,False,3,5,2,Yes
EMP02668,CMP014,Technical,Stata,False,4,5,1,Yes
EMP02668,CMP018,Technical,Data Visualization,False,4,5,1,Yes
EMP02669,CMP027,Digital Governance,Digital Public Infrastructure,False,1,2,1,Yes
EMP02669,CMP002,Statistical,Sampling Techniques,False,1,2,1,Yes
EMP02669,CMP012,Technical,R Programming,False,1,2,1,Yes
EMP02669,CMP033,Behavioural,Change Management,False,1,2,1,Yes
EMP02669,CMP032,Behavioural,Decision Making,False,1,2,1,Yes
EMP02669,CMP017,Technical,GIS,False,1,2,1,Yes
EMP02669,CMP010,Statistical,Data Quality Frameworks,False,1,2,1,Yes
EMP02669,CMP021,Technical,APIs,False,2,2,0,No
EMP02669,CMP026,Digital Governance,Government Cloud,False,1,2,1,Yes
EMP02669,CMP019,Technical,AI/ML,False,2,2,0,No
EMP02669,CMP011,Technical,Python,False,2,2,0,No
EMP02669,CMP022,Technical,Open Data,False,1,2,1,Yes
EMP02669,CMP003,Statistical,National Accounts,False,2,2,0,No
EMP02669,CMP016,Technical,SAS,False,1,2,1,Yes
EMP02669,CMP001,Statistical,Survey Design,False,2,2,0,No
EMP02670,CMP015,Technical,SPSS,False,4,3,0,No
EMP02670,CMP011,Technical,Python,False,2,3,1,Yes
EMP02670,CMP006,Statistical,Agricultural Statistics,False,2,3,1,Yes
EMP02670,CMP028,Behavioural,Leadership,False,4,3,0,No
EMP02670,CMP024,Digital Governance,Data Privacy,False,2,3,1,Yes
EMP02670,CMP017,Technical,GIS,False,2,3,1,Yes
EMP02670,CMP009,Statistical,Metadata Standards,False,2,3,1,Yes
EMP02670,CMP010,Statistical,Data Quality Frameworks,False,3,3,0,No
EMP02670,CMP004,Statistical,Price Statistics,False,4,3,0,No
EMP02670,CMP008,Statistical,SDG Indicators,False,3,3,0,No
EMP02670,CMP029,Behavioural,Communication,False,2,3,1,Yes
EMP02670,CMP022,Technical,Open Data,False,2,3,1,Yes
EMP02670,CMP007,Statistical,Industrial Statistics,False,2,3,1,Yes
EMP02670,CMP032,Behavioural,Decision Making,False,2,3,1,Yes
EMP02670,CMP018,Technical,Data Visualization,False,2,3,1,Yes
EMP02671,CMP021,Technical,APIs,False,3,4,1,Yes
EMP02671,CMP009,Statistical,Metadata Standards,True,5,5,0,No
EMP02671,CMP007,Statistical,Industrial Statistics,True,5,5,0,No
EMP02671,CMP011,Technical,Python,False,3,4,1,Yes
EMP02671,CMP026,Digital Governance,Government Cloud,False,3,4,1,Yes
EMP02671,CMP028,Behavioural,Leadership,True,5,5,0,No
EMP02671,CMP001,Statistical,Survey Design,True,5,5,0,No
EMP02671,CMP014,Technical,Stata,False,3,4,1,Yes
EMP02671,CMP006,Statistical,Agricultural Statistics,True,5,5,0,No
EMP02671,CMP015,Technical,SPSS,False,3,4,1,Yes
EMP02671,CMP010,Statistical,Data Quality Frameworks,True,5,5,0,No
EMP02671,CMP022,Technical,Open Data,False,3,4,1,Yes
EMP02671,CMP003,Statistical,National Accounts,True,5,5,0,No
EMP02671,CMP012,Technical,R Programming,False,3,4,1,Yes
EMP02671,CMP016,Technical,SAS,False,4,4,0,No
EMP02672,CMP018,Technical,Data Visualization,False,3,4,1,Yes
EMP02672,CMP015,Technical,SPSS,False,4,4,0,No
EMP02672,CMP026,Digital Governance,Government Cloud,False,3,4,1,Yes
EMP02672,CMP023,Digital Governance,Cybersecurity,False,3,4,1,Yes
EMP02672,CMP010,Statistical,Data Quality Frameworks,True,4,5,1,Yes
EMP02672,CMP019,Technical,AI/ML,False,3,4,1,Yes
EMP02672,CMP004,Statistical,Price Statistics,True,4,5,1,Yes
EMP02672,CMP030,Behavioural,Project Management,False,3,4,1,Yes
EMP02672,CMP025,Digital Governance,Digital Signatures,False,4,4,0,No
EMP02672,CMP021,Technical,APIs,False,3,4,1,Yes
EMP02672,CMP031,Behavioural,Ethics,False,4,4,0,No
EMP02672,CMP017,Technical,GIS,False,2,4,2,Yes
EMP02672,CMP028,Behavioural,Leadership,False,2,4,2,Yes
EMP02672,CMP005,Statistical,Labour Statistics,True,2,5,3,Yes
EMP02672,CMP029,Behavioural,Communication,False,2,4,2,Yes
EMP02673,CMP018,Technical,Data Visualization,False,5,4,0,No
EMP02673,CMP002,Statistical,Sampling Techniques,False,5,4,0,No
EMP02673,CMP007,Statistical,Industrial Statistics,False,5,4,0,No
EMP02673,CMP029,Behavioural,Communication,False,3,4,1,Yes
EMP02673,CMP030,Behavioural,Project Management,False,4,4,0,No
EMP02673,CMP032,Behavioural,Decision Making,False,3,4,1,Yes
EMP02673,CMP022,Technical,Open Data,False,4,4,0,No
EMP02673,CMP027,Digital Governance,Digital Public Infrastructure,False,3,4,1,Yes
EMP02673,CMP023,Digital Governance,Cybersecurity,False,5,4,0,No
EMP02673,CMP011,Technical,Python,False,3,4,1,Yes
EMP02673,CMP033,Behavioural,Change Management,False,4,4,0,No
EMP02673,CMP003,Statistical,National Accounts,False,5,4,0,No
EMP02673,CMP017,Technical,GIS,False,5,4,0,No
EMP02673,CMP004,Statistical,Price Statistics,False,4,4,0,No
EMP02673,CMP012,Technical,R Programming,False,5,4,0,No
EMP02674,CMP018,Technical,Data Visualization,False,3,5,2,Yes
EMP02674,CMP005,Statistical,Labour Statistics,False,5,5,0,No
EMP02674,CMP031,Behavioural,Ethics,True,3,5,2,Yes
EMP02674,CMP019,Technical,AI/ML,False,5,5,0,No
EMP02674,CMP021,Technical,APIs,False,5,5,0,No
EMP02674,CMP028,Behavioural,Leadership,True,4,5,1,Yes
EMP02674,CMP025,Digital Governance,Digital Signatures,False,5,5,0,No
EMP02674,CMP009,Statistical,Metadata Standards,False,5,5,0,No
EMP02674,CMP027,Digital Governance,Digital Public Infrastructure,False,4,5,1,Yes
EMP02674,CMP008,Statistical,SDG Indicators,False,5,5,0,No
EMP02674,CMP015,Technical,SPSS,False,5,5,0,No
EMP02674,CMP007,Statistical,Industrial Statistics,False,5,5,0,No
EMP02674,CMP024,Digital Governance,Data Privacy,False,5,5,0,No
EMP02674,CMP022,Technical,Open Data,False,3,5,2,Yes
EMP02674,CMP003,Statistical,National Accounts,False,4,5,1,Yes
EMP02675,CMP009,Statistical,Metadata Standards,False,5,4,0,No
EMP02675,CMP001,Statistical,Survey Design,False,4,4,0,No
EMP02675,CMP021,Technical,APIs,False,3,4,1,Yes
EMP02675,CMP018,Technical,Data Visualization,False,3,4,1,Yes
EMP02675,CMP032,Behavioural,Decision Making,True,3,5,2,Yes
EMP02675,CMP012,Technical,R Programming,False,5,4,0,No
EMP02675,CMP007,Statistical,Industrial Statistics,False,4,4,0,No
EMP02675,CMP030,Behavioural,Project Management,True,4,5,1,Yes
EMP02675,CMP023,Digital Governance,Cybersecurity,False,4,4,0,No
EMP02675,CMP010,Statistical,Data Quality Frameworks,False,3,4,1,Yes
EMP02675,CMP016,Technical,SAS,False,5,4,0,No
EMP02675,CMP022,Technical,Open Data,False,3,4,1,Yes
EMP02675,CMP019,Technical,AI/ML,False,5,4,0,No
EMP02675,CMP005,Statistical,Labour Statistics,False,4,4,0,No
EMP02675,CMP015,Technical,SPSS,False,5,4,0,No
EMP02676,CMP007,Statistical,Industrial Statistics,False,5,4,0,No
EMP02676,CMP017,Technical,GIS,False,3,4,1,Yes
EMP02676,CMP014,Technical,Stata,False,3,4,1,Yes
EMP02676,CMP004,Statistical,Price Statistics,False,5,4,0,No
EMP02676,CMP021,Technical,APIs,False,4,4,0,No
EMP02676,CMP006,Statistical,Agricultural Statistics,False,4,4,0,No
EMP02676,CMP002,Statistical,Sampling Techniques,False,5,4,0,No
EMP02676,CMP030,Behavioural,Project Management,True,5,5,0,No
EMP02676,CMP024,Digital Governance,Data Privacy,False,4,4,0,No
EMP02676,CMP009,Statistical,Metadata Standards,False,5,4,0,No
EMP02676,CMP027,Digital Governance,Digital Public Infrastructure,False,3,4,1,Yes
EMP02676,CMP015,Technical,SPSS,False,3,4,1,Yes
EMP02676,CMP019,Technical,AI/ML,False,5,4,0,No
EMP02676,CMP032,Behavioural,Decision Making,True,3,5,2,Yes
EMP02676,CMP008,Statistical,SDG Indicators,False,5,4,0,No
EMP02677,CMP015,Technical,SPSS,True,4,5,1,Yes
EMP02677,CMP008,Statistical,SDG Indicators,False,4,4,0,No
EMP02677,CMP028,Behavioural,Leadership,True,3,5,2,Yes
EMP02677,CMP030,Behavioural,Project Management,True,5,5,0,No
EMP02677,CMP033,Behavioural,Change Management,True,3,5,2,Yes
EMP02677,CMP026,Digital Governance,Government Cloud,False,5,4,0,No
EMP02677,CMP032,Behavioural,Decision Making,True,4,5,1,Yes
EMP02677,CMP010,Statistical,Data Quality Frameworks,False,4,4,0,No
EMP02677,CMP020,Technical,Cloud Computing,True,3,5,2,Yes
EMP02677,CMP024,Digital Governance,Data Privacy,False,3,4,1,Yes
EMP02677,CMP019,Technical,AI/ML,True,4,5,1,Yes
EMP02677,CMP014,Technical,Stata,True,4,5,1,Yes
EMP02677,CMP007,Statistical,Industrial Statistics,False,3,4,1,Yes
EMP02677,CMP006,Statistical,Agricultural Statistics,False,5,4,0,No
EMP02677,CMP004,Statistical,Price Statistics,False,4,4,0,No
EMP02678,CMP007,Statistical,Industrial Statistics,False,3,4,1,Yes
EMP02678,CMP012,Technical,R Programming,True,4,5,1,Yes
EMP02678,CMP030,Behavioural,Project Management,False,3,4,1,Yes
EMP02678,CMP022,Technical,Open Data,True,4,5,1,Yes
EMP02678,CMP006,Statistical,Agricultural Statistics,False,2,4,2,Yes
EMP02678,CMP009,Statistical,Metadata Standards,False,4,4,0,No
EMP02678,CMP001,Statistical,Survey Design,False,2,4,2,Yes
EMP02678,CMP021,Technical,APIs,True,3,5,2,Yes
EMP02678,CMP031,Behavioural,Ethics,False,2,4,2,Yes
EMP02678,CMP002,Statistical,Sampling Techniques,False,4,4,0,No
EMP02678,CMP024,Digital Governance,Data Privacy,False,2,4,2,Yes
EMP02678,CMP005,Statistical,Labour Statistics,False,2,4,2,Yes
EMP02678,CMP011,Technical,Python,True,2,5,3,Yes
EMP02678,CMP019,Technical,AI/ML,True,4,5,1,Yes
EMP02678,CMP033,Behavioural,Change Management,False,3,4,1,Yes
EMP02679,CMP018,Technical,Data Visualization,False,1,3,2,Yes
EMP02679,CMP001,Statistical,Survey Design,False,3,3,0,No
EMP02679,CMP022,Technical,Open Data,False,3,3,0,No
EMP02679,CMP017,Technical,GIS,False,3,3,0,No
EMP02679,CMP019,Technical,AI/ML,False,1,3,2,Yes
EMP02679,CMP016,Technical,SAS,False,3,3,0,No
EMP02679,CMP012,Technical,R Programming,False,1,3,2,Yes
EMP02679,CMP021,Technical,APIs,False,2,3,1,Yes
EMP02679,CMP028,Behavioural,Leadership,False,2,3,1,Yes
EMP02679,CMP023,Digital Governance,Cybersecurity,False,1,3,2,Yes
EMP02679,CMP030,Behavioural,Project Management,False,1,3,2,Yes
EMP02679,CMP009,Statistical,Metadata Standards,False,3,3,0,No
EMP02679,CMP005,Statistical,Labour Statistics,False,2,3,1,Yes
EMP02679,CMP008,Statistical,SDG Indicators,False,3,3,0,No
EMP02679,CMP027,Digital Governance,Digital Public Infrastructure,False,1,3,2,Yes
EMP02680,CMP033,Behavioural,Change Management,True,5,5,0,No
EMP02680,CMP020,Technical,Cloud Computing,False,5,5,0,No
EMP02680,CMP003,Statistical,National Accounts,True,4,5,1,Yes
EMP02680,CMP013,Technical,SQL,False,5,5,0,No
EMP02680,CMP024,Digital Governance,Data Privacy,False,5,5,0,No
EMP02680,CMP008,Statistical,SDG Indicators,True,3,5,2,Yes
EMP02680,CMP023,Digital Governance,Cybersecurity,False,5,5,0,No
EMP02680,CMP009,Statistical,Metadata Standards,True,5,5,0,No
EMP02680,CMP010,Statistical,Data Quality Frameworks,True,3,5,2,Yes
EMP02680,CMP016,Technical,SAS,False,3,5,2,Yes
EMP02680,CMP015,Technical,SPSS,False,4,5,1,Yes
EMP02680,CMP021,Technical,APIs,False,4,5,1,Yes
EMP02680,CMP019,Technical,AI/ML,False,3,5,2,Yes
EMP02680,CMP006,Statistical,Agricultural Statistics,True,4,5,1,Yes
EMP02680,CMP029,Behavioural,Communication,True,5,5,0,No
EMP02681,CMP030,Behavioural,Project Management,False,4,4,0,No
EMP02681,CMP001,Statistical,Survey Design,False,3,4,1,Yes
EMP02681,CMP026,Digital Governance,Government Cloud,False,4,4,0,No
EMP02681,CMP009,Statistical,Metadata Standards,False,2,4,2,Yes
EMP02681,CMP027,Digital Governance,Digital Public Infrastructure,False,3,4,1,Yes
EMP02681,CMP012,Technical,R Programming,False,4,4,0,No
EMP02681,CMP023,Digital Governance,Cybersecurity,False,4,4,0,No
EMP02681,CMP007,Statistical,Industrial Statistics,False,4,4,0,No
EMP02681,CMP024,Digital Governance,Data Privacy,False,2,4,2,Yes
EMP02681,CMP025,Digital Governance,Digital Signatures,False,4,4,0,No
EMP02681,CMP008,Statistical,SDG Indicators,False,3,4,1,Yes
EMP02681,CMP032,Behavioural,Decision Making,False,4,4,0,No
EMP02681,CMP010,Statistical,Data Quality Frameworks,False,3,4,1,Yes
EMP02681,CMP029,Behavioural,Communication,False,3,4,1,Yes
EMP02681,CMP033,Behavioural,Change Management,False,3,4,1,Yes
EMP02682,CMP015,Technical,SPSS,False,4,4,0,No
EMP02682,CMP016,Technical,SAS,False,2,4,2,Yes
EMP02682,CMP022,Technical,Open Data,False,4,4,0,No
EMP02682,CMP032,Behavioural,Decision Making,False,2,4,2,Yes
EMP02682,CMP007,Statistical,Industrial Statistics,True,2,5,3,Yes
EMP02682,CMP004,Statistical,Price Statistics,True,4,5,1,Yes
EMP02682,CMP009,Statistical,Metadata Standards,True,2,5,3,Yes
EMP02682,CMP021,Technical,APIs,False,2,4,2,Yes
EMP02682,CMP001,Statistical,Survey Design,True,2,5,3,Yes
EMP02682,CMP005,Statistical,Labour Statistics,True,4,5,1,Yes
EMP02682,CMP020,Technical,Cloud Computing,False,3,4,1,Yes
EMP02682,CMP025,Digital Governance,Digital Signatures,False,2,4,2,Yes
EMP02682,CMP008,Statistical,SDG Indicators,True,3,5,2,Yes
EMP02682,CMP031,Behavioural,Ethics,False,3,4,1,Yes
EMP02682,CMP002,Statistical,Sampling Techniques,True,3,5,2,Yes
EMP02683,CMP030,Behavioural,Project Management,False,3,3,0,No
EMP02683,CMP028,Behavioural,Leadership,False,3,3,0,No
EMP02683,CMP006,Statistical,Agricultural Statistics,True,4,4,0,No
EMP02683,CMP003,Statistical,National Accounts,True,3,4,1,Yes
EMP02683,CMP032,Behavioural,Decision Making,False,3,3,0,No
EMP02683,CMP014,Technical,Stata,False,3,3,0,No
EMP02683,CMP007,Statistical,Industrial Statistics,True,2,4,2,Yes
EMP02683,CMP009,Statistical,Metadata Standards,True,4,4,0,No
EMP02683,CMP017,Technical,GIS,False,2,3,1,Yes
EMP02683,CMP010,Statistical,Data Quality Frameworks,True,2,4,2,Yes
EMP02683,CMP024,Digital Governance,Data Privacy,False,4,3,0,No
EMP02683,CMP008,Statistical,SDG Indicators,True,2,4,2,Yes
EMP02683,CMP002,Statistical,Sampling Techniques,True,4,4,0,No
EMP02683,CMP011,Technical,Python,False,4,3,0,No
EMP02683,CMP027,Digital Governance,Digital Public Infrastructure,False,4,3,0,No
EMP02684,CMP007,Statistical,Industrial Statistics,False,3,5,2,Yes
EMP02684,CMP026,Digital Governance,Government Cloud,False,4,5,1,Yes
EMP02684,CMP003,Statistical,National Accounts,False,3,5,2,Yes
EMP02684,CMP008,Statistical,SDG Indicators,False,4,5,1,Yes
EMP02684,CMP015,Technical,SPSS,False,4,5,1,Yes
EMP02684,CMP021,Technical,APIs,False,3,5,2,Yes
EMP02684,CMP031,Behavioural,Ethics,True,4,5,1,Yes
EMP02684,CMP019,Technical,AI/ML,False,4,5,1,Yes
EMP02684,CMP011,Technical,Python,False,4,5,1,Yes
EMP02684,CMP022,Technical,Open Data,False,3,5,2,Yes
EMP02684,CMP017,Technical,GIS,False,5,5,0,No
EMP02684,CMP018,Technical,Data Visualization,False,4,5,1,Yes
EMP02684,CMP001,Statistical,Survey Design,False,4,5,1,Yes
EMP02684,CMP016,Technical,SAS,False,5,5,0,No
EMP02684,CMP030,Behavioural,Project Management,True,4,5,1,Yes
EMP02685,CMP014,Technical,Stata,False,3,3,0,No
EMP02685,CMP029,Behavioural,Communication,False,2,3,1,Yes
EMP02685,CMP006,Statistical,Agricultural Statistics,False,1,3,2,Yes
EMP02685,CMP002,Statistical,Sampling Techniques,False,1,3,2,Yes
EMP02685,CMP007,Statistical,Industrial Statistics,False,2,3,1,Yes
EMP02685,CMP028,Behavioural,Leadership,False,3,3,0,No
EMP02685,CMP031,Behavioural,Ethics,False,2,3,1,Yes
EMP02685,CMP032,Behavioural,Decision Making,False,1,3,2,Yes
EMP02685,CMP017,Technical,GIS,False,1,3,2,Yes
EMP02685,CMP008,Statistical,SDG Indicators,False,2,3,1,Yes
EMP02685,CMP005,Statistical,Labour Statistics,False,2,3,1,Yes
EMP02685,CMP023,Digital Governance,Cybersecurity,False,2,3,1,Yes
EMP02685,CMP016,Technical,SAS,False,3,3,0,No
EMP02685,CMP030,Behavioural,Project Management,False,2,3,1,Yes
EMP02685,CMP010,Statistical,Data Quality Frameworks,False,3,3,0,No
EMP02686,CMP012,Technical,R Programming,False,3,3,0,No
EMP02686,CMP017,Technical,GIS,False,4,3,0,No
EMP02686,CMP033,Behavioural,Change Management,False,3,3,0,No
EMP02686,CMP018,Technical,Data Visualization,False,4,3,0,No
EMP02686,CMP002,Statistical,Sampling Techniques,False,5,3,0,No
EMP02686,CMP006,Statistical,Agricultural Statistics,False,5,3,0,No
EMP02686,CMP008,Statistical,SDG Indicators,False,3,3,0,No
EMP02686,CMP024,Digital Governance,Data Privacy,False,3,3,0,No
EMP02686,CMP026,Digital Governance,Government Cloud,False,4,3,0,No
EMP02686,CMP027,Digital Governance,Digital Public Infrastructure,False,4,3,0,No
EMP02686,CMP004,Statistical,Price Statistics,False,3,3,0,No
EMP02686,CMP001,Statistical,Survey Design,False,4,3,0,No
EMP02686,CMP032,Behavioural,Decision Making,False,2,3,1,Yes
EMP02686,CMP023,Digital Governance,Cybersecurity,False,4,3,0,No
EMP02686,CMP021,Technical,APIs,False,4,3,0,No
EMP02687,CMP012,Technical,R Programming,False,2,3,1,Yes
EMP02687,CMP031,Behavioural,Ethics,False,4,3,0,No
EMP02687,CMP008,Statistical,SDG Indicators,False,4,3,0,No
EMP02687,CMP016,Technical,SAS,False,2,3,1,Yes
EMP02687,CMP021,Technical,APIs,False,4,3,0,No
EMP02687,CMP025,Digital Governance,Digital Signatures,False,2,3,1,Yes
EMP02687,CMP027,Digital Governance,Digital Public Infrastructure,False,2,3,1,Yes
EMP02687,CMP009,Statistical,Metadata Standards,False,3,3,0,No
EMP02687,CMP019,Technical,AI/ML,False,2,3,1,Yes
EMP02687,CMP002,Statistical,Sampling Techniques,False,3,3,0,No
EMP02687,CMP028,Behavioural,Leadership,False,2,3,1,Yes
EMP02687,CMP023,Digital Governance,Cybersecurity,False,2,3,1,Yes
EMP02687,CMP026,Digital Governance,Government Cloud,False,4,3,0,No
EMP02687,CMP029,Behavioural,Communication,False,3,3,0,No
EMP02687,CMP030,Behavioural,Project Management,False,3,3,0,No
EMP02688,CMP007,Statistical,Industrial Statistics,False,4,3,0,No
EMP02688,CMP015,Technical,SPSS,False,4,3,0,No
EMP02688,CMP033,Behavioural,Change Management,False,3,3,0,No
EMP02688,CMP012,Technical,R Programming,False,2,3,1,Yes
EMP02688,CMP009,Statistical,Metadata Standards,False,4,3,0,No
EMP02688,CMP032,Behavioural,Decision Making,False,4,3,0,No
EMP02688,CMP031,Behavioural,Ethics,False,4,3,0,No
EMP02688,CMP026,Digital Governance,Government Cloud,False,2,3,1,Yes
EMP02688,CMP024,Digital Governance,Data Privacy,False,3,3,0,No
EMP02688,CMP008,Statistical,SDG Indicators,False,3,3,0,No
EMP02688,CMP016,Technical,SAS,False,4,3,0,No
EMP02688,CMP002,Statistical,Sampling Techniques,False,4,3,0,No
EMP02688,CMP006,Statistical,Agricultural Statistics,False,4,3,0,No
EMP02688,CMP011,Technical,Python,False,3,3,0,No
EMP02688,CMP020,Technical,Cloud Computing,False,4,3,0,No
EMP02689,CMP008,Statistical,SDG Indicators,True,5,5,0,No
EMP02689,CMP004,Statistical,Price Statistics,True,4,5,1,Yes
EMP02689,CMP024,Digital Governance,Data Privacy,False,5,5,0,No
EMP02689,CMP015,Technical,SPSS,False,5,5,0,No
EMP02689,CMP009,Statistical,Metadata Standards,True,5,5,0,No
EMP02689,CMP019,Technical,AI/ML,False,5,5,0,No
EMP02689,CMP005,Statistical,Labour Statistics,True,4,5,1,Yes
EMP02689,CMP027,Digital Governance,Digital Public Infrastructure,False,5,5,0,No
EMP02689,CMP025,Digital Governance,Digital Signatures,False,4,5,1,Yes
EMP02689,CMP022,Technical,Open Data,False,3,5,2,Yes
EMP02689,CMP021,Technical,APIs,False,5,5,0,No
EMP02689,CMP007,Statistical,Industrial Statistics,True,4,5,1,Yes
EMP02689,CMP020,Technical,Cloud Computing,False,5,5,0,No
EMP02689,CMP014,Technical,Stata,False,3,5,2,Yes
EMP02689,CMP023,Digital Governance,Cybersecurity,False,4,5,1,Yes
EMP02690,CMP018,Technical,Data Visualization,False,4,5,1,Yes
EMP02690,CMP021,Technical,APIs,False,3,5,2,Yes
EMP02690,CMP022,Technical,Open Data,False,3,5,2,Yes
EMP02690,CMP015,Technical,SPSS,False,4,5,1,Yes
